DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20170910,836,95,180,10,381,46.728269907251764,54.8002613434159,279.4714687493323
20140223,136,30,19,11,223,18.199101059444743,11.934585641087024,192.86631329946823
20200601,730,26,538,6,182,27.02705990268802,17.28455450609688,137.68838559121508
20161120,201,52,378,5,695,56.578144820718535,95.0284488379324,543.3934063413491
20210330,137,15,31,17,988,28.336069447862897,66.0305582347947,893.6333723173424
20140614,566,64,46,2,923,30.35116451151597,90.79269731505518,801.8561381734288
20210626,763,17,262,8,618,45.85404203732631,35.72196689956481,536.4239910631088
20160723,481,94,329,11,240,27.332959262424943,31.701201109086657,180.9658396284884
20171024,274,78,841,5,257,12.771052423149353,13.725928522543633,230.503019054307
20200309,178,45,844,5,496,24.078004704888937,59.85726541754359,412.06472987756746
20221213,250,49,67,13,989,45.243582867954416,74.45389097298089,869.3025261590647
20150102,173,87,519,2,204,11.014744022801747,19.99001042450666,172.99524555269159
20230404,144,5,368,10,627,45.067336473509606,57.74825281009506,524.1844107163953
20230501,198,9,306,19,807,87.35547983958463,110.90896266634233,608.735557494073
20170310,856,92,729,2,908,114.35987916634046,71.0297846914292,722.6103361422304
20160702,597,99,862,7,554,35.04726667432609,31.99725460628154,486.9554787193924
20171024,474,54,317,5,542,25.793141526333823,34.63912943470864,481.5677290389575
20170413,622,19,103,19,312,18.25956770465824,16.62456323793753,277.1158690574042
20140210,505,3,606,11,573,32.12736903444618,44.12142489279964,496.75120607275414
20170511,69,81,547,13,185,26.247815156874978,21.286179350314875,137.46600549281015
20230304,590,100,809,16,765,21.667234869744348,89.37245425831165,653.960310871944
20191026,138,95,260,20,196,26.175167413838217,24.88675521238158,144.9380773737802
20211207,112,75,426,15,942,71.61347268736071,97.21419908968753,773.1723282229518
20230902,658,5,833,13,286,11.049301155195858,23.52703160801555,251.4236672367886
20170621,353,64,367,16,692,94.81807675101217,66.53032514179132,530.6515981071965
20151214,127,96,456,14,180,24.83774731741,13.073471310418336,142.08878137217167
20160112,434,77,485,12,288,36.25373213143147,17.239838952995612,234.5064289155729
20240125,245,7,519,6,818,39.7583061402124,51.80292855400108,726.4387653057865
20150526,955,92,94,10,462,64.44538240174899,50.09948314392708,347.4551344543239
20231007,321,79,337,10,344,35.03412264060383,19.55623680548878,289.40964055390737
20160801,30,95,75,1,940,64.13911292966725,139.8802979239339,735.9805891463989
20240628,945,57,114,2,122,14.959668500698726,12.349210574195123,94.69112092510615
20230617,150,63,740,1,719,19.130654041246352,45.6447840936953,654.2245618650584
20150616,590,48,292,10,539,28.860318505312105,49.43374199208936,460.70593950259854
20230328,348,20,277,20,943,18.93091956581554,91.00628772675131,833.0627927074331
20200207,296,64,790,7,157,20.283311318116038,14.021987582401183,122.69470109948278
20150906,664,9,901,19,538,19.445837304017566,68.56225393044966,449.9919087655328
20170215,804,89,884,6,442,51.80486467862905,60.01911690348992,330.17601841788104
20200928,723,57,390,17,327,25.999164536691946,47.97628850100645,253.0245469623016
20181212,856,61,882,5,414,28.66741489659857,47.46516507791919,337.86742002548226
20220901,970,73,120,7,640,50.41790134257924,69.95384905920169,519.6282495982191
20220817,316,91,200,15,952,119.60089024872535,64.94410238808909,767.4550073631856
20230619,892,28,945,17,183,22.611893448900922,20.379469224315155,140.0086373267839
20140814,384,47,933,18,789,47.108758098496956,99.06554425642142,642.8256976450816
20240226,533,40,384,10,771,19.208351398323508,79.10019646091567,672.6914521407608
20230725,782,98,628,1,479,44.24809812272497,27.130449356809137,407.6214525204659
20210710,588,35,428,15,941,63.91347406173836,79.82378845274883,797.2627374855128
20181128,873,74,115,7,179,16.896692119876228,21.100538136160125,141.00276974396365
20240314,493,64,481,8,936,103.25763273827373,54.19075139625411,778.5516158654722
20141026,246,60,464,18,744,107.27502257796641,81.42687703145874,555.2981003905749
20151026,914,30,530,1,700,77.32968379339856,58.864208473820334,563.8061077327811
20240124,198,96,66,5,621,67.12888350094049,39.40679129194925,514.4643252071103
20150825,847,92,444,5,297,31.524142933449085,15.376191845713889,250.09966522083704
20140226,784,37,654,7,551,14.653568839502674,39.92787545320507,496.4185557072923
20151218,288,85,509,3,269,37.85728483127935,25.517548662778463,205.6251665059422
20240331,769,25,129,5,394,26.12686450060543,38.85105286079352,329.02208263860103
20210826,496,36,904,10,651,95.83654555700573,75.4629626640106,479.70049177898363
20200604,899,47,979,3,987,59.37909796748549,143.2991576825299,784.3217443499846
20160212,419,42,862,18,188,27.637128345188003,22.627195799252245,137.73567585555975
20210620,129,91,950,16,676,33.442284305000406,84.82359980746382,557.7341158875358
20201109,121,55,366,8,100,10.421846187911031,14.211430971729278,75.3667228403597
20180225,698,63,190,19,724,31.540127994874368,39.65813619626177,652.8017358088639
20210614,406,29,135,9,368,26.000815901576154,26.062438243607936,315.9367458548159
20150911,573,13,965,20,420,34.202964460261306,47.35376150291512,338.4432740368236
20170219,61,11,548,7,323,46.07926492624845,35.66684675930805,241.2538883144435
20220711,104,29,540,18,193,16.336143550607748,24.44493544526165,152.2189210041306
20190819,250,9,931,5,216,8.413233795230331,25.776278598704003,181.81048760606566
20160817,986,15,493,16,124,8.247227815759537,17.80733164062154,97.94544054361893
20201105,954,98,238,7,276,7.457828241881556,19.138115073689374,249.40405668442907
20231118,97,11,243,3,297,34.423178100153734,14.912853597913324,247.66396830193293
20240705,369,8,612,11,821,108.21318655222818,44.075024042385635,668.7117894053862
20171115,623,17,791,5,308,38.36126369280349,19.004422968884835,250.63431333831167
20151014,703,89,913,11,522,68.01354267378068,60.433435567395655,393.55302175882366
20190316,23,47,262,2,773,23.551368974944143,78.22943638494739,671.2191946401085
20150825,70,85,585,11,881,40.18802856188911,82.38206320847898,758.4299082296319
20180724,312,58,825,5,941,137.08209642226376,137.15779079391763,666.7601127838186
20190625,844,64,676,4,600,74.63123337109262,80.66150287279476,444.70726375611264
20140511,455,53,589,12,645,44.51836023819697,86.38306202706968,514.0985777347333
20180311,364,85,147,3,198,13.464839226803562,16.003221034929073,168.53193973826737
20150615,170,97,519,5,614,77.18592896482917,88.72198971550041,448.0920813196704
20240208,826,70,624,3,189,11.393844203346442,24.770617703531013,152.83553809312255
20210221,61,23,923,5,491,49.391299531682826,55.14605850651745,386.4626419617997
20200123,217,64,56,20,372,20.361633245210857,22.127890119289216,329.5104766354999
20190528,629,48,614,6,164,7.280084696950854,17.10993738780004,139.6099779152491
20161218,833,89,687,14,299,30.85919637011893,28.879830658762177,239.2609729711189
20170216,841,24,903,14,973,52.081388787440474,54.58130599472489,866.3373052178347
20180528,321,35,185,3,464,49.040187991687596,37.79837515825994,377.1614368500525
20140822,777,36,682,5,476,38.16202359954192,33.25933068765171,404.5786457128064
20181122,362,89,675,13,725,63.45109101517821,101.28951269093504,560.2593962938868
20211103,224,71,969,5,299,23.84418087732285,29.849833472511087,245.30598565016606
20160329,201,31,563,8,910,130.40215681858743,71.8097842572007,707.7880589242119
20220419,558,71,981,2,468,65.85265830396742,65.68160484880097,336.4657368472316
20240529,574,65,866,3,186,25.84259985779371,24.881970683529598,135.27542945867668
20240425,775,95,991,17,418,39.45480494250609,29.38445560886145,349.16073944863246
20230106,558,52,452,20,432,26.864695384471286,57.14960144584548,347.98570316968323
20221230,476,11,495,17,139,9.46132563055121,9.298118491553819,120.24055587789496
20140715,777,57,664,12,913,113.82681054774159,132.33079680285772,666.8423926494007
20150101,236,2,847,19,857,113.24300111393387,46.117023062204964,697.6399758238612
20210718,705,11,504,7,142,12.93287459735084,20.644323806669146,108.42280159598002
20211127,706,68,323,12,703,69.21690752615842,69.37100935626358,564.412083117578
20190203,618,92,83,13,838,41.86905585874617,89.4748473736631,706.6560967675907
20200319,38,16,23,11,812,42.48414911711305,77.40959166998401,692.106259212903
20231110,669,31,556,14,445,52.13468033659379,36.56325840996762,356.3020612534386
20160921,479,63,681,14,555,65.2795250933412,78.21194397051703,411.50853093614177
20151017,366,42,561,3,890,114.7694905834525,111.5534464578268,663.6770629587207
20200812,541,80,769,14,771,28.931043506788356,57.364129488665526,684.7048270045461
20150823,244,13,503,6,280,7.113516492295758,21.686281768123674,251.20020173958056
20150321,910,61,124,8,517,75.60237240326009,66.80658167077642,374.5910459259635
20220708,818,98,556,18,785,96.34950958099313,117.3489331536899,571.301557265317
20210829,603,33,80,13,507,19.010876357727085,32.7599863971381,455.22913724513484
20151020,40,14,94,12,842,83.79005466370029,87.63750028877155,670.5724450475282
20201215,849,58,206,10,296,39.47059363093522,16.333991498274926,240.19541487078985
20180210,256,10,357,1,823,119.52909027759176,86.29596529474956,617.1749444276586
20140715,770,46,809,18,487,20.475517793214262,63.32495168818933,403.1995305185964
20220625,5,74,146,15,347,38.732480430633416,22.665128812903976,285.6023907564626
20230304,921,33,481,3,501,15.71710924647627,70.34381392878072,414.939076824743
20181110,346,87,260,16,735,52.68588043469884,95.12315326919192,587.1909662961093
20151222,793,8,942,15,723,97.32046621083087,49.096409601045025,576.5831241881241
20231030,575,26,64,18,740,21.583369505522526,55.35559884517321,663.0610316493043
20230113,244,42,842,11,739,73.35301439142741,110.00157084514855,555.645414763424
20150628,970,72,738,2,799,72.30946611058155,106.24350228192985,620.4470316074886
20220721,717,12,588,15,842,125.67389487486014,122.00575999971795,594.3203451254219
20180629,471,26,938,19,558,14.645352595413357,74.37543687360966,468.97921053097696
20201222,282,33,763,2,723,61.28637139583692,60.43494898764888,601.2786796165142
20210114,313,93,692,19,298,36.46185916107645,18.685637838291125,242.85250300063242
20140610,552,12,979,12,448,24.85402385895246,58.05789885992074,365.0880772811268
20150330,307,43,669,4,893,47.38300331675556,101.0163700272105,744.6006266560339
20171105,807,10,603,9,241,12.342015424394893,16.87487245371592,211.7831121218892
20140816,760,51,324,17,480,32.6390831023451,63.90915260819973,383.4517642894552
20180916,155,85,954,15,323,17.866438119833354,28.246223386293547,276.88733849387313
20240422,143,19,235,15,951,20.473465582366856,75.25146379741508,855.275070620218
20230208,614,44,940,2,550,62.818450355795825,36.47241349607825,450.70913614812594
20160126,948,53,407,3,818,61.6082901981103,96.18876385094396,660.2029459509457
20210807,446,35,741,16,894,31.05487345601119,122.59543372761978,740.349692816369
20181221,849,87,873,19,272,21.379561022223967,22.456708462398854,228.16373051537718
20220518,903,80,229,13,338,24.015638995507423,49.352989981388816,264.6313710231037
20150424,585,46,569,15,672,72.87710298518049,82.48380375840289,516.6390932564166
20190610,81,90,133,2,937,111.31925960171807,80.86854427052776,744.8121961277542
20230129,687,20,172,19,318,27.598492033842817,27.229344992979772,263.1721629731774
20220524,409,16,575,2,596,56.16775963877777,53.59598507888509,486.23625528233714
20141231,469,9,526,17,820,55.401465120438395,118.7580688922486,645.840465987313
20221107,374,62,856,10,733,49.14215262979319,65.46356842629822,618.3942789439086
20230816,23,24,494,8,245,36.249281078241665,28.220944791394146,180.5297741303642
20140908,62,62,983,7,548,68.73221170484787,78.57074514718096,400.69704314797116
20210402,789,12,266,4,542,45.72638363193645,48.25646569012758,448.017150677936
20150115,215,3,456,2,816,44.98977678882174,58.29215608169917,712.7180671294791
20190118,364,33,213,3,360,26.268386617820866,30.826894542109926,302.9047188400692
20210915,370,12,996,3,414,28.270453263392515,23.162563678685977,362.5669830579215
20150528,738,94,691,9,374,51.34876460233598,25.487232191681542,297.16400320598245
20161227,741,76,663,2,750,56.00232475310204,74.29590622801766,619.7017690188803
20200213,731,43,686,6,810,104.45916208480921,103.01409375698604,602.5267441582048
20190601,147,75,384,20,394,25.993076616978097,36.45193272949469,331.5549906535272
20180914,59,21,723,1,722,99.43861395066257,99.00221821990431,523.5591678294331
20170320,956,8,62,14,371,23.747127559992286,39.67397698428171,307.578895455726
20150106,80,78,462,3,738,83.38083010494019,54.79144482463879,599.827725070421
20150709,764,100,494,3,445,42.29007809546825,53.73469611474016,348.9752257897916
20231026,384,59,505,5,224,13.459782796835881,20.916661076860223,189.6235561263039
20211029,744,57,105,20,184,8.097277670886857,10.048512024387634,165.8542103047255
20230817,545,100,782,9,185,17.123126092395285,15.603121419054474,152.27375248855026
20200703,809,67,414,7,649,14.603447649712622,76.976056204221,557.4204961460664
20220325,968,88,835,11,902,66.11001581849683,124.20408089662972,711.6859032848735
20180212,463,84,171,4,549,47.386621558691175,33.81114166201808,467.80223677929075
20230719,898,90,160,20,389,31.298983185078985,25.366112277344843,332.33490453757616
20211202,162,44,393,14,486,70.4171231182806,30.298506080048696,385.2843708016707
20190117,389,77,311,10,373,52.422998681794994,34.725551843990196,285.8514494742148
20190212,996,53,246,15,928,124.27917037320569,78.47762290948292,725.2432067173114
20200312,709,78,936,18,220,16.889500649570746,21.135041120483418,181.97545822994584
20230219,700,9,598,5,729,58.96908402428569,96.42543116573647,573.6054848099778
20171218,972,86,429,4,322,30.380359462207874,18.643681843646707,272.97595869414545
20220325,52,93,131,20,554,40.58095153332927,56.53660175460938,456.8824467120613
20230519,129,70,991,3,316,33.85223078017661,28.64835251523105,253.49941670459233
20240724,802,60,377,1,619,37.10799715487733,41.30643610287454,540.5855667422481
20160317,408,69,628,16,304,25.22311958319452,25.095924847315047,253.68095556949044
20180630,623,97,530,15,637,15.794896655766705,70.23470712014692,550.9703962240864
20211231,164,45,816,18,868,66.45093060605934,86.51346796201945,715.0356014319212
20160417,213,55,896,11,666,39.72494082070473,80.40682823192563,545.8682309473696
20210402,149,65,142,18,423,36.4204337161079,62.93829185128184,323.64127443261026
20161030,925,27,134,6,604,37.078165669787275,72.3427359578333,494.57909837237946
20150307,603,50,895,3,435,49.340381431476175,64.58942335317928,321.07019521534454
20140701,164,23,367,12,191,26.14683932672839,12.167404683697471,152.68575598957415
20231028,693,56,188,5,468,60.214755106247935,59.376901856284334,348.4083430374677
20210516,568,45,327,20,177,6.148436107708896,11.607757356487745,159.24380653580334
20200414,104,50,82,2,730,50.42089968644589,106.44963538213847,573.1294649314157
20210505,966,76,782,20,670,56.96710884759462,49.55593385210961,563.4769573002958
20240121,819,29,356,6,309,11.534633442488415,35.18414125073727,262.28122530677433
20160925,985,45,982,11,873,29.8995189800345,100.17729566005976,742.9231853599058
20170712,558,94,443,6,132,16.22195893264095,11.331528029262921,104.44651303809613
20191008,102,98,948,4,548,37.444798674171665,81.46895261283578,429.08624871299253
20240223,253,6,244,2,655,29.129130412070005,62.651880565525744,563.2189890224042
20180530,596,96,169,1,469,38.36540799003003,23.789895389398215,406.84469662057177
20140412,42,87,244,20,168,18.76890211497864,19.382100709071285,129.84899717595007
20211228,253,74,6,13,580,61.83914984374493,51.81505932175818,466.3457908344969
20230501,619,33,689,3,519,32.82629878479487,73.99434699671083,412.17935421849427
20240605,659,28,462,18,391,23.981974417901608,41.54771730284034,325.47030827925806
20210407,684,92,352,10,308,17.05470703922254,18.612874739954677,272.3324182208228
20200130,777,62,955,14,777,78.1643035200676,75.12151556997087,623.7141809099616
20211022,253,36,527,10,130,12.948552880476344,15.17260198385645,101.8788451356672
20171027,734,61,81,11,800,74.6302446280636,49.87263576808273,675.4971196038537
20140623,958,81,447,18,128,17.40706504107829,16.127424828443086,94.46551013047862
20210210,959,52,228,8,810,26.161558325024743,93.47349331496667,690.3649483600086
20161208,397,8,778,11,247,22.02075180862471,27.32961617326831,197.64963201810698
20160411,104,31,541,15,554,22.96253705097082,59.73657607260526,471.30088687642393
20200426,631,90,659,5,767,100.50973378083575,63.02231758928488,603.4679486298794
20150610,568,31,437,20,773,48.404578046683035,103.92186555021273,620.6735564031043
20230612,655,67,773,1,273,11.221218936822508,29.445154917386898,232.3336261457906
20160111,94,44,500,19,384,39.04968454722423,53.14053103408051,291.80978441869524
20200817,783,89,819,1,621,92.352301384398,68.48907589784505,460.15862271775694
20190515,712,54,522,13,906,32.04469202856712,91.94763825103398,782.0076697203989
20140217,340,81,49,7,257,25.08532652793592,27.736888105513383,204.1777853665507
20220902,45,62,68,4,331,18.490235537498812,33.43736052042886,279.07240394207236
20160705,487,30,205,15,378,44.467114170520134,32.60580313807691,300.927082691403
20190402,766,59,288,11,902,62.26114594652467,95.90811994398958,743.8307341094858
20211225,535,20,562,15,492,71.33745969033666,45.98290090426076,374.67963940540255
20190313,540,62,379,9,941,36.50312386220348,121.37479471169601,783.1220814261005
20230627,487,2,749,14,901,106.48353233355107,73.10338236042129,721.4130853060276
20210315,575,72,688,6,667,83.02596823398656,92.2600327446122,491.71399902140126
20180811,293,75,435,1,358,36.933273175457906,20.80250196992439,300.26422485461774
20190324,490,56,952,20,545,46.94967285393059,58.34974992788491,439.7005772181845
20211022,30,96,878,3,858,81.66368709953183,94.13123638487693,682.2050765155913
20190917,344,58,772,11,198,27.825975878137815,21.424505117363516,148.74951900449867
20220327,628,32,5,18,478,22.147468283185415,68.55694382059579,387.29558789621876
20180704,753,47,199,7,680,63.759416684307205,89.75403369027876,526.486549625414
20170824,38,80,75,12,610,45.5112520795664,63.70043316796158,500.78831475247205
20231126,551,92,586,6,437,19.908927894689,48.163919575526286,368.92715252978473
20150414,843,80,710,5,938,96.74664850041817,63.86153743602903,777.3918140635528
20201112,680,36,596,9,926,77.02017479427434,75.04832353379517,773.9315016719305
20140501,208,31,12,18,207,10.228633598604304,21.85459620879814,174.91677019259754
20200602,764,65,958,8,473,29.787563627247465,53.9309640760745,389.28147229667803
20170515,862,22,842,18,395,39.19996140431694,47.97649895399777,307.82353964168533
20230718,610,33,898,12,949,77.56529282499321,58.96039053868119,812.4743166363256
20171104,456,36,91,1,984,62.34060652971763,75.71182978856703,845.9475636817153
20220326,921,90,284,1,717,75.85564914721309,36.36496473339631,604.7793861193907
20161123,127,75,17,18,121,13.793442329301019,14.02235914239461,93.18419852830436
20211223,969,38,193,12,287,39.54546746573826,18.543037821826697,228.91149471243506
20240601,803,57,546,5,217,11.610648776491347,12.832044501091463,192.5573067224172
20181228,213,36,865,2,476,37.31754325647609,29.700285188467966,408.98217155505597
20200127,282,81,328,3,251,13.228567011500187,32.87271139133611,204.8987215971637
20200108,315,37,353,8,776,23.94296027914742,61.219625422891795,690.8374142979608
20211105,277,22,213,4,594,56.999218771413744,60.380754275215864,476.62002695337037
20230327,783,28,203,18,707,76.87746296662549,79.7602968563534,550.3622401770211
20230909,601,73,790,12,568,65.71181646522287,51.004193942997865,451.28398959177923
20170326,650,97,460,19,406,20.56989835823234,33.57338376084224,351.85671788092543
20190829,802,49,108,6,501,54.8282855729105,65.46038593194068,380.7113284951488
20200114,156,80,544,14,355,44.662671344772114,18.247456423976626,292.08987223125126
20201206,891,27,99,1,256,35.52406128848534,25.330026025418686,195.14591268609598
20190611,545,99,863,9,340,21.889215890116624,29.714539141781827,288.39624496810154
20231108,170,45,605,17,478,37.31663131572704,56.363546335362344,384.31982234891063
20220711,168,58,88,16,720,36.56260861031492,93.47953292661639,589.9578584630688
20150707,161,37,12,4,137,13.92154952179339,12.173186796243172,110.90526368196345
20210329,335,74,479,17,429,28.087178653960606,38.63672539369366,362.2760959523457
20220404,631,62,259,19,545,11.714975408867716,56.15534656755218,477.12967802358014
20170701,721,58,494,7,521,73.84730462500039,62.09786623581816,385.05482913918144
20200714,947,85,237,14,984,124.60036158797936,99.67058486954717,759.7290535424735
20140817,386,98,47,10,195,6.392774864888714,19.64618471490469,168.9610404202066
20200318,971,4,364,9,780,33.35345309435129,62.3905956803709,684.2559512252778
20240505,407,44,139,2,799,51.8439896176268,80.4487667068227,666.7072436755504
20180413,447,95,176,2,319,47.75683999350618,33.83800203563553,237.40515797085828
20210829,786,12,652,17,861,113.1958172874069,101.1796027802592,646.624579932334
20171126,514,40,697,2,456,10.133961680541718,51.38860235215153,394.47743596730675
20200302,16,49,86,1,360,23.7141908270904,39.698182099327546,296.58762707358204
20141204,817,65,725,15,785,58.09659456307601,78.46279077257151,648.4406146643526
20211010,737,2,720,14,871,81.6158910307633,86.76351812815102,702.6205908410857
20211109,156,42,459,19,481,23.230783037752015,48.87046480008946,408.89875216215853
20211012,114,62,257,18,426,60.21674895632595,39.70064355795351,326.08260748572053
20170614,777,65,888,12,189,20.46364074298085,9.562414185601405,158.97394507141775
20141012,64,10,343,19,860,87.10590009609528,81.60934541762892,691.2847544862758
20240103,221,18,613,4,199,16.39436307973227,27.222984898978858,155.3826520212889
20211129,225,91,597,15,806,61.276784421006475,99.25158151111023,645.4716340678833
20231222,51,10,374,16,690,18.707133704593296,61.372056691542504,609.9208096038642
20240416,65,92,961,2,250,28.800681232632062,34.81715522195501,186.38216354541294
20141129,711,28,253,17,590,18.359947439900314,41.26128520557756,530.3787673545221
20190325,201,57,45,12,467,19.75548245748228,55.532730872452824,391.7117866700649
20190430,176,57,970,2,925,110.29395376811594,104.02340421815794,710.6826420137261
20180110,629,63,795,18,163,12.084768834595105,16.796532502481885,134.118698662923
20220301,158,31,475,19,889,112.94925036826913,90.50627410194787,685.544475529783
20150619,941,65,726,2,455,59.463503736549974,43.03641206250077,352.50008420094923
20211207,145,33,325,15,794,22.839919297825208,101.2200812393243,669.9399994628504
20171208,248,42,128,8,665,51.58082918916812,84.21585361269618,529.2033171981357
20210617,11,13,872,12,813,107.48912762129665,100.81554580463009,604.6953265740733
20180319,753,7,611,16,187,6.838050484179829,9.508074888293722,170.65387462752645
20200510,940,78,605,14,156,16.924065503664167,14.285043686861421,124.7908908094744
20240205,749,23,982,16,608,56.1225977368974,60.96860614525468,490.90879611784794
20170124,808,64,721,9,617,26.70539818043057,81.8019214566522,508.4926803629172
20151010,821,51,219,17,536,66.90457122360084,52.3376890923908,416.75773968400836
20230424,593,81,342,17,634,60.60399756345232,42.33472020010873,531.061282236439
20200410,453,95,769,9,801,89.64976610538315,107.19417745671457,604.1560564379023
20160919,50,95,148,10,456,59.464151830427085,38.23545655385647,358.3003916157164
20200417,35,86,978,9,510,29.2863048537924,29.811317432979795,450.9023777132278
20200201,762,6,68,16,823,29.216149492715804,73.49035760741567,720.2934928998685
20210912,459,50,628,17,814,99.8926163864441,65.19691639761962,648.9104672159363
20150502,584,66,796,15,336,19.36761645127178,48.10328172854335,268.5291018201849
20140211,616,89,70,4,943,64.4300831101444,126.75632987064427,751.8135870192114
20140112,656,70,448,16,645,60.692932547987205,39.46006531244357,544.8470021395692
20180713,514,85,130,13,138,7.2745649627723346,12.809778640097708,117.91565639712996
20210216,708,71,502,8,168,21.770600135630545,21.701526531533606,124.52787333283585
20160620,563,60,69,9,709,96.77785625051602,64.31044666835152,547.9116970811324
20150614,313,28,552,7,471,27.46971372154454,56.531193006032645,386.9990932724228
20150829,128,82,387,17,846,19.959000892349586,67.071651232459,758.9693478751914
20170607,643,64,630,5,468,11.335421194732156,36.13082837680886,420.533750428459
20190716,372,51,766,1,719,30.477725267939434,54.523449434853255,633.9988252972073
20191104,578,64,852,2,550,11.688537074127677,28.018705587229903,510.29275733864245
20240214,210,64,114,4,923,43.579052816999436,93.83205553280145,785.5888916501991
20170326,240,28,376,8,141,3.7512989429903567,13.440262243927384,123.80843881308226
20160515,762,22,945,16,860,110.96151187468085,91.95677733181506,657.081710793504
20190325,134,11,843,9,680,22.81233388952907,91.08820406390505,566.0994620465659
20191206,468,44,721,4,752,78.86924356006891,57.200460454816465,615.9302959851146
20230814,166,80,64,8,519,61.88585696116769,32.097778322128434,425.0163647167039
20160407,117,78,112,3,546,74.6621936416406,64.1151673609755,407.2226389973839
20140824,497,99,649,11,311,38.620170786576224,32.32968572497327,240.05014348845052
20140220,322,53,331,7,586,48.41854992383107,79.54452747008952,458.03692260607943
20190911,720,26,555,20,363,51.53243664972473,27.744763284747247,283.722800065528
20190506,948,65,289,8,240,30.86488174456514,18.469693335805502,190.66542491962934
20140503,225,17,373,9,324,31.307506090071207,42.39149473894051,250.3009991709883
20150303,97,92,696,7,854,59.429965179345224,68.69643664143823,725.8735981792165
20181130,786,56,451,7,523,44.122801105361084,48.23834090657388,430.63885798806507
20240225,28,5,426,11,896,134.34268022909072,117.89556324882747,643.7617565220818
20140302,878,26,487,11,594,36.63148247336737,79.82022441106855,477.5482931155641
20191227,278,96,93,14,134,19.9695120844951,17.046572689588327,96.98391522591658
20151217,323,63,142,11,129,8.219827590307238,8.19219124286804,112.58798116682472
20200821,754,90,102,2,245,18.31779006326549,34.49999551492791,192.1822144218066
20200819,727,52,404,18,647,59.15659772053793,60.30025182873056,527.5431504507314
20230422,62,99,130,1,412,19.54038476902681,55.861726262031716,336.59788896894145
20160924,678,49,136,18,562,70.34787467237136,80.88830435294773,410.7638209746809
20210330,958,55,11,2,383,29.053439407696395,23.075595697610186,330.87096489469343
20180707,723,24,279,15,486,38.292514430916306,60.76155341429803,386.9459321547857
20240525,196,28,384,17,678,51.444777973259306,78.7745325655771,547.7806894611635
20160613,983,39,296,16,494,38.30692587208641,65.61578400855437,390.0772901193592
20170223,258,33,779,15,984,33.76059263216654,85.40961957367756,864.8297877941559
20160529,731,2,939,5,133,17.558211485284932,19.12429235630468,96.31749615841039
20240617,49,1,37,1,499,13.262602663683131,63.85399075332678,421.8834065829901
20170501,560,84,455,9,267,32.28171314223614,25.24537338388375,209.4729134738801
20211115,141,12,54,11,170,25.22398769498649,24.21332490413426,120.56268740087924
20210920,669,27,728,20,364,28.497773274100364,51.84248470084159,283.65974202505805
20240212,635,7,1,4,573,42.87866326717742,84.67992561144904,445.44141112137356
20190813,931,47,622,2,975,120.67427871704864,124.93616842147574,729.3895528614756
20150301,67,56,77,9,493,25.727110019778692,33.41101604474556,433.8618739354757
20240612,844,81,576,16,491,31.61702112968815,36.59820518447004,422.7847736858418
20141006,795,67,415,2,914,134.7992078713543,47.093080320153135,732.1077118084926
20230505,69,72,193,4,296,20.23149657702072,28.67997897762725,247.08852444535202
20140921,986,50,73,13,177,25.373416689912943,21.512157261970163,130.1144260481169
20140206,873,37,732,11,737,56.55231950373803,103.94487668622084,576.5028038100411
20240416,159,46,178,8,869,119.08368280771406,75.56469652381752,674.3516206684684
20180117,536,12,321,6,267,19.363079826619508,21.074432599766766,226.56248757361374
20200416,901,73,145,5,813,33.96843251645006,57.53965766411197,721.491909819438
20240103,116,88,825,15,658,40.6277699896203,60.040099353601256,557.3321306567784
20161023,389,57,844,17,666,14.425115197232588,84.06153149432448,567.5133533084429
20200604,553,1,130,16,866,103.96589901361459,62.83740793179404,699.1966930545914
20200122,876,79,846,18,358,15.385097468378312,21.060505578461818,321.5543969531599
20210508,847,52,546,5,833,51.04280075836231,124.06074262655923,657.8964566150785
20170222,813,60,800,19,103,5.592390176290325,7.258500495632259,90.14910932807742
20220727,427,23,402,11,255,10.46518633142378,30.810122266526193,213.72469140205004
20190124,321,72,502,14,848,77.2106453364922,119.67412476282475,651.1152299006831
20170820,940,73,576,10,313,9.465359447252537,16.897204826808814,286.63743572593864
20150530,531,43,15,13,743,21.55779429804804,111.13550101269621,610.3067046892558
20170704,935,46,359,20,422,34.535877138669285,26.066473270606092,361.39764959072465
20210705,596,78,734,5,918,123.34704026659747,112.66397771615924,681.9889820172433
20230113,654,54,114,13,215,31.36381323352373,19.49521255916873,164.14097420730752
20220121,201,70,897,7,459,17.51313917862819,49.70505346745493,391.78180735391686
20161126,769,89,858,7,160,20.33277056377722,12.576118916352161,127.09111051987063
20190705,183,78,250,3,634,22.86482629464468,60.0522663148565,551.0829073904988
20201021,900,15,876,9,437,30.990543264178136,29.563575168021067,376.4458815678008
20160808,695,94,479,8,354,22.42085965258944,39.190313203986626,292.38882714342395
20200608,583,39,135,7,117,15.342301474224891,12.637499285665504,89.0201992401096
20171122,52,32,36,3,946,69.3278028753094,76.77204216242316,799.9001549622674
20220202,966,21,895,6,414,13.90320033936635,42.72514585180689,357.37165380882675
20191003,568,59,146,3,614,86.66742660280781,70.4783011512952,456.854272245897
20221004,210,88,702,3,573,45.16150295392734,30.811461254751606,497.02703579132105
